Unnamed: 0,Artist and Title,Artist,Streams,Daily,year,main_genre,genres,first_genre,second_genre,third_genre
9587,Summer Walker - Deep,Summer Walker,303872204,228788,2018.0,R&B/Soul,"['r&b', 'rap']",r&b,rap,Unknown
9588,YNW Melly - Mama Cry,YNW Melly,302777115,98824,2018.0,Hip-Hop/Rap,"['melodic rap', 'rap']",melodic rap,rap,Unknown
9589,TINI - Consejo de Amor,TINI,302760162,127322,2018.0,Pop,"['latin pop', 'latin viral pop', 'pop argentino']",latin pop,latin viral pop,pop argentino
9590,Bazzi - Fantasy,Bazzi,302396242,204898,2018.0,Pop,['pop'],pop,Unknown,Unknown
9591,Kodak Black - Calling My Spirit,Kodak Black,302229248,55325,2018.0,Hip-Hop/Rap,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']",florida drill,florida rap,melodic rap
9592,Red Velvet - Bad Boy,Red Velvet,302180081,89829,2018.0,Pop,"['k-pop', 'k-pop girl group']",k-pop,k-pop girl group,Unknown
9593,João Gustavo e Murilo - Lençol Dobrado,João Gustavo e Murilo,302117807,122793,2018.0,World/Traditional,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']",sertanejo,sertanejo pop,sertanejo universitario
9594,LANCO - Greatest Love Story,LANCO,301930160,70525,2018.0,World/Traditional,"['contemporary country', 'country road', 'modern country rock']",contemporary country,country road,modern country rock
9595,Lil Yachty - Yacht Club,Lil Yachty,301729421,80537,2018.0,Hip-Hop/Rap,"['atl hip hop', 'melodic rap', 'rap', 'trap']",atl hip hop,melodic rap,rap
9596,Alan Menken - A Whole New World,Alan Menken,299834972,110559,2018.0,Classical/Orchestral,"['broadway', 'movie tunes', 'orchestral soundtrack']",broadway,movie tunes,orchestral soundtrack
9597,Imagine Dragons - Zero,Imagine Dragons,299106891,75027,2018.0,Rock,"['modern rock', 'pop', 'rock']",modern rock,pop,rock
9598,Trinidad Cardona - Dinero,Trinidad Cardona,299074895,86279,2018.0,Other,['sped up'],sped up,Unknown,Unknown
9599,The Carters - APES**T,The Carters,298693376,38038,2018.0,,,,,
9600,Troye Sivan - My My My!,Troye Sivan,298640443,37048,2018.0,Pop,"['australian pop', 'pop', 'viral pop']",australian pop,pop,viral pop
9601,Nicki Minaj - Bed,Nicki Minaj,298396755,41533,2018.0,Pop,"['hip pop', 'pop', 'queens hip hop', 'rap']",hip pop,pop,queens hip hop
9602,Zé Neto & Cristiano - Notificação Preferida,Zé Neto & Cristiano,297327433,155433,2018.0,World/Traditional,"['agronejo', 'arrocha', 'sertanejo', 'sertanejo universitario']",agronejo,arrocha,sertanejo
9603,Troye Sivan - Dance To This,Troye Sivan,293468901,48268,2018.0,Pop,"['australian pop', 'pop', 'viral pop']",australian pop,pop,viral pop
9604,Juice WRLD - Rich And Blind,Juice WRLD,292949538,52024,2018.0,Hip-Hop/Rap,"['chicago rap', 'melodic rap', 'rap']",chicago rap,melodic rap,rap
9605,Roddy Ricch - Die Young,Roddy Ricch,292734554,42902,2018.0,Hip-Hop/Rap,"['melodic rap', 'rap', 'trap']",melodic rap,rap,trap
9606,Cavetown - Boys Will Be Bugs,Cavetown,292327358,90413,2018.0,Pop,"['bedroom pop', 'indie pop', 'pov: indie']",bedroom pop,indie pop,pov: indie
9607,03 Greedo - Substance,03 Greedo,291424275,92985,2018.0,Hip-Hop/Rap,"['cali rap', 'melodic rap']",cali rap,melodic rap,Unknown
9608,Maddie & Tae - Die From A Broken Heart,Maddie & Tae,291359964,89243,2018.0,World/Traditional,"['contemporary country', 'country', 'country road']",contemporary country,country,country road
9609,Charlie Puth - Done for Me,Charlie Puth,290890374,87066,2018.0,Pop,"['pop', 'viral pop']",pop,viral pop,Unknown
9610,Logic - 44 More,Logic,290696666,28313,2018.0,Hip-Hop/Rap,"['conscious hip hop', 'hip hop', 'pop rap', 'rap']",conscious hip hop,hip hop,pop rap
9611,Juice WRLD - Candles,Juice WRLD,290564197,76772,2018.0,Hip-Hop/Rap,"['chicago rap', 'melodic rap', 'rap']",chicago rap,melodic rap,rap
9613,City Girls - Act Up,City Girls,289856281,58212,2018.0,Hip-Hop/Rap,"['scam rap', 'trap queen']",scam rap,trap queen,Unknown
9614,21 Savage - can't leave without it,21 Savage,288974305,159414,2018.0,Hip-Hop/Rap,"['atl hip hop', 'hip hop', 'rap']",atl hip hop,hip hop,rap
9615,Brytiago - Asesina,Brytiago,288579218,48060,2018.0,World/Traditional,"['reggaeton', 'trap latino', 'urbano latino']",reggaeton,trap latino,urbano latino
9616,ROSALÍA - MALAMENTE,ROSALÍA,288132951,67901,2018.0,Pop,"['pop', 'r&b en espanol']",pop,r&b en espanol,Unknown
9617,Yannc - Sigue Bailandome,Yannc,287543247,160367,2018.0,World/Traditional,['reggaeton flow'],reggaeton flow,Unknown,Unknown
9618,Aldo Trujillo - Todos Hablan Nada Saben,Aldo Trujillo,287512973,112231,2018.0,World/Traditional,"['corrido', 'corridos tumbados', 'musica mexicana', 'norteno', 'sad sierreno', 'sierreno']",corrido,corridos tumbados,musica mexicana
9619,Summer Walker - Session 32,Summer Walker,287416912,272874,2018.0,R&B/Soul,"['r&b', 'rap']",r&b,rap,Unknown
9620,Bad Bunny - Caro,Bad Bunny,287222985,42960,2018.0,World/Traditional,"['reggaeton', 'trap latino', 'urbano latino']",reggaeton,trap latino,urbano latino
9621,Queen - I Want To Break Free,Queen,286830887,153442,2018.0,Rock,"['classic rock', 'glam rock', 'rock']",classic rock,glam rock,rock
9622,Juice WRLD - Used To,Juice WRLD,286286126,99208,2018.0,Hip-Hop/Rap,"['chicago rap', 'melodic rap', 'rap']",chicago rap,melodic rap,rap
9623,Gaullin - Moonlight,Gaullin,286239323,30153,2018.0,Electronic/Dance,"['lithuanian edm', 'lithuanian electronic']",lithuanian edm,lithuanian electronic,Unknown
9624,Playboi Carti - Long Time,Playboi Carti,285730022,160706,2018.0,Hip-Hop/Rap,"['atl hip hop', 'plugg', 'pluggnb', 'rage rap', 'rap']",atl hip hop,plugg,pluggnb
9625,Gunna - Sold Out Dates,Gunna,285069584,69906,2018.0,,,,,
9626,"Tyler, The Creator - Potato Salad","Tyler, The Creator",284151201,83303,2018.0,Hip-Hop/Rap,"['hip hop', 'rap']",hip hop,rap,Unknown
9627,Clairo - 4EVER,Clairo,284084838,222517,2018.0,Pop,"['bedroom pop', 'indie pop', 'pov: indie']",bedroom pop,indie pop,pov: indie
9628,BTS - Serendipity (Full Length Edition),BTS,283986228,59921,2018.0,Pop,"['alternative pop rock', 'neon pop punk', 'pop emo', 'texas pop punk']",alternative pop rock,neon pop punk,pop emo
9629,David Bisbal - A Partir De Hoy,David Bisbal,283402690,97423,2018.0,Pop,"['latin arena pop', 'latin pop', 'spanish pop rock']",latin arena pop,latin pop,spanish pop rock
9630,David Guetta - Don't Leave Me Alone,David Guetta,283265764,20677,2018.0,Electronic/Dance,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",big room,dance pop,edm
9631,T3R Elemento - Aerolínea Carrillo,T3R Elemento,282542037,88260,2018.0,World/Traditional,"['corrido', 'corridos tumbados', 'musica mexicana', 'norteno', 'sad sierreno', 'sierreno']",corrido,corridos tumbados,musica mexicana
9632,Bazzi - Myself,Bazzi,282474669,40478,2018.0,Pop,['pop'],pop,Unknown,Unknown
9633,Lil Mosey - Kamikaze,Lil Mosey,281832786,35508,2018.0,Hip-Hop/Rap,"['melodic rap', 'rap conscient']",melodic rap,rap conscient,Unknown
9634,Jacquees - B.E.D.,Jacquees,281804907,171258,2018.0,Hip-Hop/Rap,"['atl hip hop', 'pop r&b', 'pop rap', 'r&b', 'rap', 'trap']",atl hip hop,pop r&b,pop rap
9635,Ariana Grande - bad idea,Ariana Grande,281713057,55781,2018.0,Pop,['pop'],pop,Unknown,Unknown
9636,Steve Aoki - Waste It On Me,Steve Aoki,281118931,32264,2018.0,Electronic/Dance,"['edm', 'electro house', 'pop dance']",edm,electro house,pop dance
9637,Lil Wayne - Scared of the Dark,Lil Wayne,281035689,103547,2018.0,Hip-Hop/Rap,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",hip hop,new orleans rap,pop rap
9638,Twenty One Pilots - My Blood,Twenty One Pilots,280766593,65084,2018.0,Rock,"['modern rock', 'pop', 'pov: indie', 'rock']",modern rock,pop,pov: indie
9639,Liam Payne - Familiar,Liam Payne,280471641,17910,2018.0,Pop,['pop'],pop,Unknown,Unknown
9640,Rae Sremmurd - Guatemala,Rae Sremmurd,280403043,33750,2018.0,Hip-Hop/Rap,"['melodic rap', 'mississippi hip hop', 'pop rap', 'rap', 'trap']",melodic rap,mississippi hip hop,pop rap
9641,Lil Wayne - Uproar,Lil Wayne,280115900,44742,2018.0,Hip-Hop/Rap,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",hip hop,new orleans rap,pop rap
9642,Ski Mask The Slump God - Catch Me Outside,Ski Mask The Slump God,279796477,49784,2018.0,Hip-Hop/Rap,"['hip hop', 'miami hip hop', 'pop rap', 'rap', 'trap', 'underground hip hop']",hip hop,miami hip hop,pop rap
9643,Gryffin - Tie Me Down,Gryffin,279269041,60055,2018.0,Electronic/Dance,"['edm', 'pop dance']",edm,pop dance,Unknown
9644,Tyga - Dip,Tyga,279092352,31303,2018.0,Hip-Hop/Rap,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",hip hop,pop rap,rap
9645,Joji - CAN'T GET OVER YOU,Joji,277711913,46015,2018.0,Pop,[],Unknown,Unknown,Unknown
9646,Jason Derulo - Goodbye,Jason Derulo,277486615,23773,2018.0,Pop,"['dance pop', 'pop']",dance pop,pop,Unknown
9647,BTS - Epiphany,BTS,276524731,64757,2018.0,Pop,"['alternative pop rock', 'neon pop punk', 'pop emo', 'texas pop punk']",alternative pop rock,neon pop punk,pop emo
9648,Leslie Grace - Duro y Suave,Leslie Grace,276355749,27707,2018.0,World/Traditional,"['bachata', 'latin viral pop']",bachata,latin viral pop,Unknown
9649,Bryant Myers - Triste,Bryant Myers,275663902,134204,2018.0,World/Traditional,"['reggaeton', 'reggaeton flow', 'trap latino', 'urbano latino']",reggaeton,reggaeton flow,trap latino
9650,Shoreline Mafia - Bands,Shoreline Mafia,275389086,89082,2018.0,Hip-Hop/Rap,['cali rap'],cali rap,Unknown,Unknown
9651,Key Glock - Gang Shit No Lame Shit,Key Glock,275363789,288472,2018.0,Hip-Hop/Rap,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",memphis hip hop,rap,southern hip hop
9652,Lil Uzi Vert - New Patek,Lil Uzi Vert,275011191,29653,2018.0,Hip-Hop/Rap,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']",hip hop,melodic rap,philly rap
9653,5 Seconds of Summer - Lie To Me,5 Seconds of Summer,274806612,17581,2018.0,Pop,"['boy band', 'pop']",boy band,pop,Unknown
9654,King Von - Crazy Story,King Von,273744665,194042,2018.0,Hip-Hop/Rap,"['chicago rap', 'rap']",chicago rap,rap,Unknown
9655,Juice WRLD - Scared Of Love,Juice WRLD,271553880,52699,2018.0,Hip-Hop/Rap,"['chicago rap', 'melodic rap', 'rap']",chicago rap,melodic rap,rap
9656,Lil Wayne - Mona Lisa,Lil Wayne,271222500,93800,2018.0,Hip-Hop/Rap,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",hip hop,new orleans rap,pop rap
9657,Chayín Rubio - Ya Me Enteré,Chayín Rubio,270774635,65753,2018.0,World/Traditional,"['banda', 'corrido', 'mariachi', 'musica mexicana', 'norteno', 'ranchera', 'sad sierreno', 'sierreno']",banda,corrido,mariachi
9658,Ski Mask The Slump God - Foot Fungus,Ski Mask The Slump God,270305937,43754,2018.0,Hip-Hop/Rap,"['hip hop', 'miami hip hop', 'pop rap', 'rap', 'trap', 'underground hip hop']",hip hop,miami hip hop,pop rap
9659,Post Malone - Same Bitches,Post Malone,269667887,26355,2018.0,Hip-Hop/Rap,"['dfw rap', 'melodic rap', 'pop', 'rap']",dfw rap,melodic rap,pop
9660,Alan Menken - Part of Your World,Alan Menken,269665922,105824,2018.0,Classical/Orchestral,"['broadway', 'movie tunes', 'orchestral soundtrack']",broadway,movie tunes,orchestral soundtrack
9661,Alan Walker - Diamond Heart,Alan Walker,269617219,40845,2018.0,Electronic/Dance,['electro house'],electro house,Unknown,Unknown
9662,A Boogie Wit da Hoodie - Startender,A Boogie Wit da Hoodie,268638885,25895,2018.0,Hip-Hop/Rap,"['melodic rap', 'rap', 'trap']",melodic rap,rap,trap
9663,Ariana Grande - in my head,Ariana Grande,268496597,63925,2018.0,Pop,['pop'],pop,Unknown,Unknown
9664,Rodney Atkins - Caught Up In The Country,Rodney Atkins,268288196,226740,2018.0,World/Traditional,"['contemporary country', 'country', 'country road']",contemporary country,country,country road
9665,Imagine Dragons - Birds,Imagine Dragons,267904804,101218,2018.0,Rock,"['modern rock', 'pop', 'rock']",modern rock,pop,rock
9666,Freddie Dredd - GTG,Freddie Dredd,266648330,69545,2018.0,Hip-Hop/Rap,"['meme rap', 'phonk']",meme rap,phonk,Unknown
9667,Manuel Turizo - Sola,Manuel Turizo,266384483,24996,2018.0,Pop,"['colombian pop', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",colombian pop,latin pop,reggaeton
9668,Zoé - Azul,Zoé,266119197,155765,2018.0,Rock,"['latin alternative', 'latin rock', 'mexican rock', 'morelos indie', 'rock en espanol']",latin alternative,latin rock,mexican rock
9669,Jorge & Mateus - Propaganda,Jorge & Mateus,266074918,98378,2018.0,World/Traditional,"['agronejo', 'arrocha', 'sertanejo', 'sertanejo universitario']",agronejo,arrocha,sertanejo
9670,Juice WRLD - I'll Be Fine,Juice WRLD,264370384,63029,2018.0,Hip-Hop/Rap,"['chicago rap', 'melodic rap', 'rap']",chicago rap,melodic rap,rap
9671,Metro Boomin - No Complaints,Metro Boomin,263769574,55545,2018.0,Hip-Hop/Rap,['rap'],rap,Unknown,Unknown
9672,Lil Tjay - Brothers,Lil Tjay,262996769,44778,2018.0,Hip-Hop/Rap,"['brooklyn drill', 'melodic rap', 'nyc rap', 'rap']",brooklyn drill,melodic rap,nyc rap
9673,Vansire - From the Subway Train,Vansire,262033619,574941,2018.0,Pop,"['bedroom pop', 'rochester mn indie']",bedroom pop,rochester mn indie,Unknown
9674,Au/Ra - Panic Room,Au/Ra,261879651,88470,2018.0,Hip-Hop/Rap,"['alt z', 'deep pop edm']",alt z,deep pop edm,Unknown
9675,Twenty One Pilots - Jumpsuit,Twenty One Pilots,261613873,47857,2018.0,Rock,"['modern rock', 'pop', 'pov: indie', 'rock']",modern rock,pop,pov: indie
9676,Eminem - Fall,Eminem,261556759,31803,2018.0,Hip-Hop/Rap,"['detroit hip hop', 'hip hop', 'rap']",detroit hip hop,hip hop,rap
9677,Lagum - Deixa,Lagum,261242204,78899,2018.0,Rock,"['belo horizonte indie', 'nova mpb']",belo horizonte indie,nova mpb,Unknown
9678,A Boogie Wit da Hoodie - Demons and Angels,A Boogie Wit da Hoodie,261229898,63058,2018.0,Hip-Hop/Rap,"['melodic rap', 'rap', 'trap']",melodic rap,rap,trap
9679,Calum Scott - You Are The Reason,Calum Scott,261161113,67202,2018.0,Pop,['pop'],pop,Unknown,Unknown
9680,Cardi B - Thru Your Phone,Cardi B,260315738,100069,2018.0,Pop,"['pop', 'rap']",pop,rap,Unknown
9681,Madison Beer - Home with You,Madison Beer,260146096,21151,2018.0,Pop,['pop'],pop,Unknown,Unknown
9682,Felipe Araújo - Atrasadinha,Felipe Araújo,259718155,44893,2018.0,World/Traditional,"['arrocha', 'sertanejo', 'sertanejo universitario']",arrocha,sertanejo,sertanejo universitario
9683,6ix9ine - GOTTI,6ix9ine,259496594,53482,2018.0,Hip-Hop/Rap,['emo rap'],emo rap,Unknown,Unknown
9684,Khalid - Suncity,Khalid,259153569,21511,2018.0,Pop,"['pop', 'pop r&b']",pop,pop r&b,Unknown
9685,Ariana Grande - ghostin,Ariana Grande,258893293,64854,2018.0,Pop,['pop'],pop,Unknown,Unknown
9686,Travis Scott - STOP TRYING TO BE GOD,Travis Scott,258546731,88285,2018.0,Hip-Hop/Rap,"['rap', 'slap house']",rap,slap house,Unknown
9687,Travis Scott - HOUSTONFORNICATION,Travis Scott,258164238,86663,2018.0,Hip-Hop/Rap,"['rap', 'slap house']",rap,slap house,Unknown
9688,Yung Gravy - Mr. Clean,Yung Gravy,257439279,41677,2018.0,Hip-Hop/Rap,"['meme rap', 'minnesota hip hop']",meme rap,minnesota hip hop,Unknown
9689,Javed-Mohsin - Pal,Javed-Mohsin,257106961,262824,2018.0,Pop,"['desi pop', 'modern bollywood']",desi pop,modern bollywood,Unknown
9690,The Chainsmokers - Hope,The Chainsmokers,257004944,35948,2018.0,Pop,['pop'],pop,Unknown,Unknown
9691,Lil Pump - Esskeetit,Lil Pump,256520792,12861,2018.0,Hip-Hop/Rap,"['emo rap', 'miami hip hop', 'pop rap', 'rap', 'trap']",emo rap,miami hip hop,pop rap
9692,Bonez MC - 500 PS,Bonez MC,256118828,49556,2018.0,Hip-Hop/Rap,"['german hip hop', 'hamburg hip hop']",german hip hop,hamburg hip hop,Unknown
9693,Rels B - Buenos Genes,Rels B,256072623,101495,2018.0,R&B/Soul,"['r&b en espanol', 'spanish hip hop', 'trap latino', 'urbano espanol', 'urbano latino']",r&b en espanol,spanish hip hop,trap latino
9694,TWICE - YES or YES,TWICE,255694459,78367,2018.0,Pop,"['k-pop', 'k-pop girl group', 'pop']",k-pop,k-pop girl group,pop
9695,Migos - Notice Me,Migos,255343262,48854,2018.0,Hip-Hop/Rap,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",atl hip hop,hip hop,pop rap
9696,Daniel Caesar - Who Hurt You?,Daniel Caesar,254028450,90710,2018.0,R&B/Soul,['canadian contemporary r&b'],canadian contemporary r&b,Unknown,Unknown
9697,KURT - La Mujer Perfecta,KURT,251081179,62723,2018.0,Pop,"['art pop', 'chamber pop', 'indie rock', 'modern folk rock', 'neo-psychedelic', 'noise pop', 'philly indie', 'singer-songwriter']",art pop,chamber pop,indie rock
9698,Novo Amor - State Lines,Novo Amor,250944158,188476,2018.0,R&B/Soul,"['ambient folk', 'indie folk']",ambient folk,indie folk,Unknown
9699,Post Malone - Zack And Codeine,Post Malone,250813108,20823,2018.0,Hip-Hop/Rap,"['dfw rap', 'melodic rap', 'pop', 'rap']",dfw rap,melodic rap,pop
9700,Madison Beer - Hurts Like Hell,Madison Beer,250763674,16968,2018.0,Pop,['pop'],pop,Unknown,Unknown
9701,Mac Miller - Hurt Feelings,Mac Miller,250192664,101821,2018.0,Hip-Hop/Rap,"['hip hop', 'pittsburgh rap', 'rap']",hip hop,pittsburgh rap,rap
9702,Beach Bunny - Sports,Beach Bunny,250018095,182398,2018.0,Metal,"['bubblegrunge', 'chicago indie', 'indie pop', 'pov: indie']",bubblegrunge,chicago indie,indie pop
9703,Alan Menken - I Won't Say (I'm In Love),Alan Menken,249904885,117887,2018.0,Classical/Orchestral,"['broadway', 'movie tunes', 'orchestral soundtrack']",broadway,movie tunes,orchestral soundtrack
9704,Bhad Bhabie - Gucci Flip Flops,Bhad Bhabie,249547462,77860,2018.0,Hip-Hop/Rap,"['trap queen', 'viral rap']",trap queen,viral rap,Unknown
9705,Sia - Santa's Coming for Us,Sia,249490190,6420,2018.0,Pop,['musical advocacy'],musical advocacy,Unknown,Unknown
9706,Lil Skies - Creeping,Lil Skies,248482870,17555,2018.0,Hip-Hop/Rap,['melodic rap'],melodic rap,Unknown,Unknown
9707,MarMar Oso - Ruthless (Nice Guys Always Finish Last),MarMar Oso,248441820,51299,2018.0,Pop,['pop r&b'],pop r&b,Unknown,Unknown
9708,Louis The Child - Better Not,Louis The Child,248334139,35039,2018.0,Electronic/Dance,"['edm', 'electropop', 'indie poptimism', 'vapor soul']",edm,electropop,indie poptimism
9709,Zé Neto & Cristiano - Largado Às Traças,Zé Neto & Cristiano,248082705,116197,2018.0,World/Traditional,"['agronejo', 'arrocha', 'sertanejo', 'sertanejo universitario']",agronejo,arrocha,sertanejo
9710,Bad Bunny - Dime Si Te Acuerdas,Bad Bunny,247950577,101493,2018.0,World/Traditional,"['reggaeton', 'trap latino', 'urbano latino']",reggaeton,trap latino,urbano latino
9711,Guaynaa - Rebota,Guaynaa,247900946,54092,2018.0,World/Traditional,"['reggaeton', 'reggaeton flow', 'urbano latino']",reggaeton,reggaeton flow,urbano latino
9712,Lil Baby - Ready,Lil Baby,247665648,104028,2018.0,Hip-Hop/Rap,"['atl hip hop', 'atl trap', 'rap', 'trap']",atl hip hop,atl trap,rap
9713,Kenny Man - Ni Gucci Ni Prada,Kenny Man,247489256,41966,2018.0,Pop,['panamanian pop'],panamanian pop,Unknown,Unknown
9714,The 1975 - Love It If We Made It,The 1975,246746890,54746,2018.0,Rock,"['modern alternative rock', 'modern rock', 'pop', 'pov: indie', 'rock']",modern alternative rock,modern rock,pop
9715,Diplo - Wish,Diplo,246140316,68319,2018.0,Pop,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop dance']",dance pop,edm,electro house
9716,Tyler Childers - Shake the Frost (Live),Tyler Childers,246087048,433079,2018.0,Indie/Alternative,"['kentucky indie', 'kentucky roots', 'outlaw country']",kentucky indie,kentucky roots,outlaw country
9717,Dan + Shay - All To Myself,Dan + Shay,245611978,42470,2018.0,World/Traditional,"['contemporary country', 'country', 'country road']",contemporary country,country,country road
9718,Cardi B - Ring,Cardi B,245420960,54691,2018.0,Pop,"['pop', 'rap']",pop,rap,Unknown
9719,Darci - On My Own,Darci,245142782,207208,2018.0,R&B/Soul,['dark r&b'],dark r&b,Unknown,Unknown
9720,Mac Miller - What's the Use?,Mac Miller,244947583,78634,2018.0,Hip-Hop/Rap,"['hip hop', 'pittsburgh rap', 'rap']",hip hop,pittsburgh rap,rap
9721,El Profesor - Bella ciao,El Profesor,244733018,66630,2018.0,Electronic/Dance,['house'],house,Unknown,Unknown
9722,Ariana Grande - goodnight n go,Ariana Grande,244592997,65116,2018.0,Pop,['pop'],pop,Unknown,Unknown
9723,Comethazine - Walk,Comethazine,244197968,34488,2018.0,Hip-Hop/Rap,"['trap', 'underground hip hop']",trap,underground hip hop,Unknown
9724,XXXTENTACION - before I close my eyes,XXXTENTACION,243535262,130909,2018.0,Hip-Hop/Rap,"['emo rap', 'miami hip hop', 'rap']",emo rap,miami hip hop,rap
9725,The Chainsmokers - Somebody,The Chainsmokers,243500292,20295,2018.0,Pop,['pop'],pop,Unknown,Unknown
